City,Address,Latitude,Longitude,List Price,Close Price,Price Per Sqft,Sqft,DOM,Close Date,Bathrooms,Bedrooms,Subdivision Name,MLS Major Area,List Agent,Buy Agent,List Office Name,Buyer Office Name
Corona del Mar,405 Jasmine,33.597322,-117.872642,1579000,1525000,1072,1423,113,03-04-2021,2,3,Corona del Mar South of PCH (CDMS),CS - Corona Del Mar - Spyglass,Matt Genova,Holly Cullen,Arbor Real Estate,Coldwell Banker Realty
Newport Beach,535 Vista Grande,33.639809,-117.879905,1295000,1427000,839,1701,14,03-04-2021,2,3,Bluffs Original (BORI),NV - East Bluff - Harbor View,Keven Stirdivant,Kate Johnson,Kase Real Estate,Compass
Laguna Niguel,69 Fairlane,33.49383,-117.694355,1424000,1390000,394,3528,39,03-04-2021,4,4,Warmington Homes (BB) (BBW),LNSLT - Salt Creek,Maria Rosino-Miracco,Tracy Weintraub,"Premia Realty Group, Inc.",Compass
San Clemente,2330 Via Zafiro,33.450173,-117.620894,1338000,1288000,466,2764,61,03-04-2021,3,4,,MH - Marblehead,Linda Hartman,Carrie Ann Cusey-Ibert,RE/MAX Fine Homes,Coldwell Banker Realty
Dana Point,34239 Via Santa Rosa,33.465545,-117.674022,1099000,1075000,717,1499,18,03-04-2021,2,3,Other (OTHR),CB - Capistrano Beach,Wayne Chang,Mallory McCamant,Realty One Group West,Core Equities
San Clemente,52 Calle Fresno,33.437952,-117.591153,995000,1070000,474,2257,1,03-04-2021,2,3,,RS - Rancho San Clemente,Curtis Lightner,Kathi Jesse,Lightner Realty,RE/MAX TerraSol
San Juan Capistrano,28343 Via Del Mar,33.489718,-117.641634,949000,1000000,463,2160,6,03-04-2021,2,3,Other (OTHR),OR - Ortega/Orange County,Donnie Bowen,Debbie West,Re/Max Real Estate Group,Keller Williams Realty Newport
Dana Point,24895 Seagate,33.475987,-117.695664,929000,905000,518,1747,28,03-04-2021,2,2,Waterford Pointe (WP),DH - Dana Hills,Cheryl Marquis,Peggy Knauft,"Luxre Realty, Inc.",Pacific Sotheby's Int'l Realty
San Clemente,714 Calle Lima,33.464247,-117.653911,849000,820000,553,1483,39,03-04-2021,2,3,Ocean Hills (OH),SN - San Clemente North,Bryan Whittam,Claudia Garcia,Pacific Sotheby’s International Realty,Coldwell Banker Realty
Laguna Niguel,28501 La Alcala,33.549057,-117.698093,735000,800000,632,1266,6,03-04-2021,2,3,Sea Country (RN) (RNSC),LNLAK - Lake Area,Mark Ryan,Omid Yousofi,Mandy Ali Zied-Ryan,Titan Pacific Group Inc
Newport Beach,2676 Bayshore,33.612567,-117.908652,27750000,33200000,4296,7728,12,03-05-2021,6,5,Bayshores (BSHR),N9 - Lower Newport Bay - Balboa Island,Janice Arrigo,Patricia Presson,Surterre Properties,Surterre Properties Inc.
Newport Beach,312 38th,33.618419,-117.933756,4750000,4550000,1553,2930,7,03-05-2021,1,4,Newport Island (NEWI),N8 - West Newport - Lido,Debbie Millar,Ron Millar,Arbor Real Estate,Arbor Real Estate
Newport Beach,1725 Port Charles,33.624845,-117.85956,3995000,3860000,871,4432,156,03-05-2021,5,5,Harbor View Homes (HVHM),NV - East Bluff - Harbor View,Kristi Cousens,Lenny Lerman,Compass,Keller Williams Beverly Hills
San Juan Capistrano,31632 Paseo Rita,33.503647,-117.670023,3875000,3550000,954,3721,8,03-05-2021,3,3,Other (OTHR),DO - Del Obispo,Michael Lovullo,John Stanaland,Lantern Bay Realty,VILLA REAL ESTATE
Corona del Mar,601 Dahlia,33.602046,-117.874537,3575000,3500000,911,3842,196,03-05-2021,5,5,Corona del Mar South of PCH (CDMS),CS - Corona Del Mar - Spyglass,CARL CAPITANO,CARL CAPITANO,COMPASS,COMPASS
Newport Coast,22 Bridgeport,33.607787,-117.839088,3249000,3160000,944,3347,19,03-05-2021,4,4,Pointe (NRPT),N26 - Newport Coast,Mark Ravanpak,Shanquan Zou,Surterre Properties,U&ME Realty Group
Corona del Mar,323 Marguerite,33.595767,-117.871676,2995000,2995000,1410,2124,1,03-05-2021,1,3,Corona del Mar South of PCH (CDMS),CS - Corona Del Mar - Spyglass,Julian Tooma,Casey Lesher,Breeze Real Estate,Coldwell Banker Realty
Newport Beach,1633 Highland,33.630745,-117.896715,2995000,2995000,701,4272,1,03-05-2021,6,5,Baycrest South (BCSO),N7 - West Bay - Santa Ana Heights,Dean Lueck,Dean Lueck,Compass,Compass
Newport Beach,2001 Port Cardiff,33.625732,-117.852371,2490000,2380000,783,3040,95,03-05-2021,2,4,Harbor View Homes (HVHM),NV - East Bluff - Harbor View,Carole Lynch,Carole Lynch,Fathom Realty Group Inc.,Fathom Realty Group Inc.
San Clemente,67 Calle Careyes,33.475926,-117.589938,2250000,2180000,465,4688,49,03-05-2021,4,5,Careyes (CARY),TL - Talega,Doug Echelberger,Scott Pflaster,Pacific Sotheby's Int'l Realty,Keller Williams OC Coastal Realty
San Juan Capistrano,31586 Via Cruzada,33.504014,-117.639107,1435000,1500000,514,2918,1,03-05-2021,3,4,Hidden Mountain (HM),OR - Ortega/Orange County,Carol McLaughlin,Alexandra Falk,Berkshire Hathaway Home Service,Surterre Properties Inc
Laguna Niguel,24562 La Hermosa,33.528383,-117.701117,1395000,1425000,780,1827,6,03-05-2021,2,3,,699 - Not Defined,Spencer Weinberg,JAMES LEE,"VRESI, Inc.",EXP REALTY OF CALIFORNIA INC
Laguna Niguel,30335 Benecia,33.522675,-117.711236,1394500,1410000,783,1801,2,03-05-2021,2,3,Pacesetter I (PA1),LNSLT - Salt Creek,Jennifer Allert,Bob Wolff,Surterre Properties,Harcourts Prime Properties
San Clemente,1032 Calle Venezia,33.442963,-117.599154,1299000,1306126,550,2375,5,03-05-2021,2,4,Bella Vista (BEL),RS - Rancho San Clemente,Jade Tarter,Jenell Blue,"Luxre Realty, Inc.","Zutila, Inc"
San Clemente,39 Via Cancion,33.469211,-117.579438,1249900,1252000,404,3099,1,03-05-2021,3,4,Miraleste (MIRA),TL - Talega,Jason Wright,Jeremy Conrad,Coldwell Banker Realty,Conrad Realtors Inc
Laguna Niguel,25271 Adelanto,33.536526,-117.688721,1100000,1100000,735,1497,0,03-05-2021,2,3,Niguel Hills (NH),LNSEA - Sea Country,Chase Ora,Delband Momeni,Berkshire Hathaway Home Service,Realty One Group West
San Juan Capistrano,31442 Ganado,33.505925,-117.654278,997000,975000,421,2316,56,03-05-2021,1,4,Ganado Road (GR),OR - Ortega/Orange County,Brittany Davis,Brittany Davis,Pacific Sotheby’s International Realty,Pacific Sotheby’s International Realty
Laguna Niguel,28672 Charreadas,33.546382,-117.677424,834999,842000,529,1592,18,03-05-2021,2,3,Country View Estates (CVE),LNSEA - Sea Country,Jeana Keough,Hamid Hashemian,Coldwell Banker Realty,Seven Skies R.E. Investment
Newport Beach,210 Via Lido Nord,33.61592,-117.922223,6995000,7200000,2781,2589,4,03-08-2021,2,3,Lido Island (LIDO),N8 - West Newport - Lido,Heather Kidder,Chris Moreno,Arbor Real Estate,Surterre Properties Inc.
Dana Point,35245 Camino Capistrano,33.450935,-117.657101,5800000,5350000,1390,3849,0,03-08-2021,3,3,Capistrano Bluffs (CS),CB - Capistrano Beach,Bob Wolff,Bob Wolff,Harcourts Prime Properties,Harcourts Prime Properties
Newport Beach,408 Via Lido Nord,33.614485,-117.919078,5200000,4850000,1732,2800,16,03-08-2021,4,4,Lido Island (LIDO),N8 - West Newport - Lido,Jon Flagg,Sharon McKinnon,Villa Real Estate,Compass
Corona del Mar,23 Carmel Bay,33.612456,-117.852106,3495000,3375000,1091,3093,28,03-08-2021,2,4,Spyglass Hill (SPYH),CS - Corona Del Mar - Spyglass,Brenda McCroskey,Gordon Henry,Compass,Pacific Sotheby's Int'l Realty
Corona del Mar,620 Marigold,33.598069,-117.867291,3500000,3317093,1474,2250,4,03-08-2021,3,3,,CS - Corona Del Mar - Spyglass,Jon Curci,Jon Curci,Compass,Compass
San Juan Capistrano,30252 Marbella Vista,33.522371,-117.649672,2990000,3138000,421,7454,4,03-08-2021,7,5,Marbella Estates Custom (MBC),JN - San Juan North,Philip Immel,Xun Liao,Pacific Sotheby's International Realty,Globridge Realty
Corona del Mar,2707 Island View,33.609788,-117.866022,3299000,3100000,1236,2508,47,03-08-2021,2,4,Harbor View Broadmoor (HVWB),CS - Corona Del Mar - Spyglass,Timothy Carr,Timothy Carr,Villa Real Estate,Villa Real Estate
Newport Beach,1948 Santiago,33.639942,-117.891457,3195000,3075000,764,4025,15,03-08-2021,4,5,Dover Shores (DSAM),N7 - West Bay - Santa Ana Heights,Art Heckman,General NONMEMBER,Compass,NONMEMBER MRML
Newport Beach,1743 Skylark,33.637258,-117.895378,2945000,2890000,820,3524,79,03-08-2021,4,5,Baycrest (BC),N7 - West Bay - Santa Ana Heights,Mesha Swart,Kelly Gleeson,Arbor Real Estate,Berkshire Hathaway HomeService
Laguna Beach,30691 Driftwood,33.517007,-117.754128,2795000,2795000,1266,2208,5,03-08-2021,3,3,Ocean Vista Custom (OV),SL - South Laguna,Shauna Covington,Marcus Skenderian,Berkshire Hathaway Home Service,Compass
San Clemente,31 Via Alcamo,33.483515,-117.591639,2250000,2160000,426,5070,23,03-08-2021,4,5,Alta (ALTA),TL - Talega,Doug Echelberger,Karen Gibbs,Pacific Sotheby's Int'l Realty,Legacy 15 Real Estate Brokers
Newport Beach,222 La Jolla,33.622735,-117.927303,1995000,2050000,779,2632,9,03-08-2021,3,4,Newport Heights (NEWH),N6 - Newport Heights,Annie Clougherty,Ronnie Cancellieri,Compass,Surterre Properties Inc.
Newport Beach,2207 Windward,33.641438,-117.896491,2094000,2020000,665,3038,176,03-08-2021,3,4,Windward East Homes (UBWE),N7 - West Bay - Santa Ana Heights,Karen Branoff,Bernice Devries,First Team Real Estate,Kastell Real Estate Group
Newport Beach,2404 Vista Nobleza,33.643667,-117.881148,1499999,1475000,717,2057,76,03-08-2021,3,4,Bluffs Homes on the Bay (BNHB),NV - East Bluff - Harbor View,Ivan Moad,Carrie Nelson,"Residential Agent, Inc.",Redfin
Dana Point,15 Cortina,33.487374,-117.716742,1350000,1435000,907,1582,1,03-08-2021,2,3,California Cortina (CCOR),MB - Monarch Beach,Asemo Smiley,Allison Sorenson,Pacific Sotheby's International Realty,Coldwell Banker Realty
Laguna Beach,31662 Fairview,33.50311,-117.743078,1385000,1385000,1385,1000,0,03-08-2021,2,2,South Laguna Village (SLV),SL - South Laguna,Michael Johnson,Georgina Seeck,Compass,"Residential Agent, Inc."
Laguna Niguel,66 Oakcliff,33.506684,-117.680449,1050000,1075000,509,2112,0,03-08-2021,2,3,Summerwalk (SW),LNSLT - Salt Creek,Stephanie Harvey,Lori McGuire,Berkshire Hathaway Home Service,RE/MAX Select One
Newport Coast,2 Firenze,33.602411,-117.826855,880000,890000,759,1173,1,03-08-2021,2,2,Trovare (NCTR),N26 - Newport Coast,Reuben Gulledge,Siavosh Ardalan,Surterre Properties,Red Hot Properties
Newport Coast,14 Sandy Cove,33.576115,-117.838607,8999000,8700000,1813,4799,23,03-09-2021,3,5,Seabourn (CCSB),CR - Crystal Cove,John Cain,Andy Stavros,Pacific Sotheby's Int'l Realty,"DOUGLAS ELLIMAN OF CALIFORNIA, INC."
Corona del Mar,305 Poppy,33.59258,-117.868456,4595000,4124050,1387,2973,3,03-09-2021,4,3,Corona del Mar South of PCH (CDMS),CS - Corona Del Mar - Spyglass,Timothy Tamura,Timothy Tamura,VALIA Properties,VALIA Properties
Newport Beach,20 Old Course,33.632343,-117.866903,3715000,3715000,829,4481,0,03-09-2021,4,4,Providence (OFPV),NV - East Bluff - Harbor View,Katie Machoskie,Katie Machoskie,Compass,Compass
Corona del Mar,307 Goldenrod,33.597944,-117.876049,3500000,3275000,3064,1069,34,03-09-2021,2,2,Corona del Mar South of PCH (CDMS),CS - Corona Del Mar - Spyglass,Brandon Yager,Gordon Henry,Yager Realty Of California,Pacific Sotheby's Int'l Realty
Laguna Beach,2192 Crestview,33.528404,-117.764785,2650000,2625000,1578,1663,159,03-09-2021,3,3,Upper Diamond (UD),LV - Laguna Village,Arlen Raubach,Ramzi Rabbat,Compass,Realty One Group West
San Juan Capistrano,29312 Spotted Bull,33.537296,-117.67088,2295000,2220000,449,4944,0,03-09-2021,4,5,Other (OTHR),JN - San Juan North,Robyn Robinson,Robyn Robinson,Regency Real Estate Brokers,Regency Real Estate Brokers
Newport Beach,3119 Corte Portofino,33.64675,-117.866559,1548000,1575000,694,2269,7,03-09-2021,2,4,Newport North Villas (NNVL),NV - East Bluff - Harbor View,Brian Bogs,Scott Pastel,Coldwell Banker Realty,Marshall Reddick Real Estate
Newport Beach,3137 Corte Portofino,33.646983,-117.866084,1299000,1320373,649,2034,2,03-09-2021,2,3,Newport North Villas (NNVL),NV - East Bluff - Harbor View,Omeed Derek,Maria Xanthakis,"West Shores Realty, Inc.",Seven Gables Real Estate
Newport Beach,1700 Irvine,33.638101,-117.898512,1349000,1275000,597,2136,0,03-09-2021,2,4,,699 - Not Defined,Todd Whaples,Todd Whaples,Whaples Realty,Whaples Realty
San Juan Capistrano,32951 Calle Del Tesoro,33.48445,-117.683703,640000,664000,524,1267,1,03-09-2021,2,3,Harbor Lane (HL),DO - Del Obispo,Saundra Stormer-Simm,Sydney Kohler,"First Team Real Estate, Tem",Re/Max Coastal Homes
San Clemente,2911 Camino Capistrano,33.444919,-117.647066,619000,625000,500,1250,2,03-09-2021,2,2,Bay Cliff Village (BV),SN - San Clemente North,Bill Conrad,Jody Clegg,Conrad Realtors Inc,Compass
Newport Beach,912 Via Lido Soud,33.609241,-117.910643,5250000,5250000,2450,2143,0,03-10-2021,3,3,Lido Island (LIDO),N8 - West Newport - Lido,Alison McCormick,Alison McCormick,"Douglas Elliman Of California,","Douglas Elliman Of California,"
Newport Beach,1736 Port Margate,33.62594,-117.859119,3495000,3425000,746,4591,0,03-10-2021,4,4,Harbor View Homes (HVHM),NV - East Bluff - Harbor View,Heather Kidder,Johnny Klichan,Arbor Real Estate,Newport Real Estate Co.
Newport Beach,3312 Marcus,33.616808,-117.931803,3695000,3335000,1210,2756,94,03-10-2021,3,3,Newport Island (NEWI),N8 - West Newport - Lido,Andy Stavros,Summer Perry,"DOUGLAS ELLIMAN OF CALIFORNIA, INC.",Surterre Properties Inc.
San Juan Capistrano,30241 Via Festivo,33.522863,-117.647089,3500000,3325000,685,4854,45,03-10-2021,4,4,Marbella Estates Custom (MBC),JN - San Juan North,Tim Smith,Michael Shank,Coldwell Banker Realty,Compass
Newport Beach,1911 Balboa,33.598797,-117.886565,3250000,3000000,1101,2725,9,03-10-2021,3,3,Balboa Peninsula Point (BLPP),NP - Balboa Peninsula,Kaira Stewart,Sean Stanfield,EverElite Realty Inc.,Pacific Sotheby's Int'l Realty
Laguna Beach,138 Mcaulay,33.521242,-117.763304,2995000,2572500,1255,2050,69,03-10-2021,2,3,Victoria Beach (VB),LV - Laguna Village,Victoria Strombom,Victoria Strombom,Surterre Properties,Surterre Properties
Laguna Beach,1656 Louise,33.55058,-117.803872,2595000,2500000,1429,1749,42,03-10-2021,2,3,North Laguna (NL),NL - North Laguna,Kelly Gwin,Katie Houlahan,Residential R.E.Specialists,Berkshire Hathaway HomeServices
Newport Beach,38 Rue Fontainbleau,33.625828,-117.877181,1989000,2000000,1106,1808,1,03-10-2021,2,2,Big Canyon Deane (BCDN),NV - East Bluff - Harbor View,Michael Caruso,Mark Taylor,The Agency,Compass
Newport Beach,726 Bison,33.640901,-117.871996,1995000,1900000,689,2758,90,03-10-2021,2,3,Eastbluff - Macco (EBMO),NV - East Bluff - Harbor View,Robert Pfeif,Robert Pfeif,Surterre Properties,Surterre Properties Inc.
Corona del Mar,509 Jasmine,33.598883,-117.871246,1895000,1885000,1300,1450,38,03-10-2021,2,2,Corona del Mar North of PCH (CNHW),CS - Corona Del Mar - Spyglass,Michael Carpenter,Jon Dishon,Compass,Arbor Real Estate
San Juan Capistrano,31811 Via Granada,33.495887,-117.618921,1749000,1800000,440,4091,6,03-10-2021,4,5,Rancho San Juan (RSJ),OR - Ortega/Orange County,Robyn Robinson,Mike Shahbazi,Compass,First Team Real Estate
Laguna Beach,595 Thalia,33.537544,-117.774821,1799000,1650000,1376,1199,99,03-10-2021,1,2,The Village (VIL),LV - Laguna Village,Nancy Pooley,Andrea Ballesteros,"J Group, Inc.",Coldwell Banker Realty
Dana Point,34351 Via Fortuna,33.463473,-117.667158,1595000,1570000,523,3002,128,03-10-2021,4,4,,CB - Capistrano Beach,Terry Harner,Loretta Pierce,GreenTree Properties,Keller Williams Realty
San Juan Capistrano,31202 VIA DEL VERDE,33.48802,-117.636907,1400000,1390000,476,2920,4,03-10-2021,2,4,Maraville (MARV),OR - Ortega/Orange County,Veronica Potter,Veronica Potter,Regency Real Estate Brokers,Regency Real Estate Brokers
Laguna Niguel,25402 Shadywood,33.530514,-117.68653,1150000,1110000,453,2450,4,03-10-2021,3,4,Somerset Point (SP),LNSEA - Sea Country,Ron Vasquez,Ron Vasquez,First Team Real Estate,First Team Real Estate
Dana Point,32772 Galapagos,33.486934,-117.686132,949900,1100000,401,2743,1,03-10-2021,3,4,,DO - Del Obispo,Katherine McCandless,Nadia Caporaso,Redfin,"Veritas Realty Associates, Inc"
Dana Point,33461 Sea Bright,33.47695,-117.691677,978888,970000,608,1595,31,03-10-2021,2,3,Other (OTHR),DH - Dana Hills,Michelle Pham,Dorthy Routt,Esen Real Estate Services,eXp Realty of California Inc
Laguna Niguel,25946 Pasofino,33.547552,-117.677424,899000,899000,458,1963,0,03-10-2021,2,4,Country View Estates (CVE),LNSEA - Sea Country,Rob Sewell,Rob Sewell,Coldwell Banker Realty,Coldwell Banker Realty
Laguna Niguel,22876 Montalvo,33.509012,-117.7298,815000,815000,595,1370,27,03-10-2021,2,2,Monarch Summit II (MS2),LNSMT - Summit,Leilani SerraoBaker,Nadia Nooshi,Douglas Elliman of California,"HomeSmart, Evergreen Realty"
Corona del Mar,704 Poppy,33.596267,-117.86399,4795000,4580000,1306,3507,213,03-11-2021,3,4,Corona del Mar North of PCH (CNHW),CS - Corona Del Mar - Spyglass,Casey Lesher,Lior Stolin,Coldwell Banker Realty,USA Realty and Loans
Newport Beach,1949 Port Ramsgate,33.623151,-117.854358,4195000,4195000,1100,3814,8,03-11-2021,4,5,Harbor View Homes (HVHM),NV - East Bluff - Harbor View,Heather Kidder,Lana Fish,Arbor Real Estate,Coldwell Banker Realty
Dana Point,24412 Santa Clara,33.464193,-117.703642,3950000,3950103,1234,3201,43,03-11-2021,2,3,Other (OTHR),LT - Lantern Village,John Cain,Dede Engelbrecht,Pacific Sotheby's Int'l Realty,Pacific Sotheby's Int'l Realty
Newport Beach,2071 Port Bristol,33.626436,-117.850718,2969000,3069000,877,3499,7,03-11-2021,2,5,Harbor View,NV - East Bluff - Harbor View,Barbara Anne McNeill,Julie Tampellini,Keller Williams Beach Cities,Berkshire Hathaway HomeService
Newport Beach,20351 Orchid,33.655111,-117.874892,2875000,2875000,858,3351,3,03-11-2021,3,4,Santa Ana Heights Residential (SAHR),N7 - West Bay - Santa Ana Heights,Erica Thomas,Keven Stirdivant,Pacific Sotheby's Int'l Realty,Kase Real Estate
San Clemente,447 Avenida Crespi,33.41301,-117.594706,2699900,2655000,805,3298,111,03-11-2021,3,4,,SE - San Clemente Southeast,Cheryl Lynch,Bill Conrad,"Residential Agent, Inc.",Conrad Realtors Inc
Dana Point,1 Chelsea Pointe,33.469768,-117.713911,2095000,2200000,968,2273,11,03-11-2021,2,4,Chelsea Point (CHP),MB - Monarch Beach,Michael Dipilla,Arana Greenberg,Berkshire Hathaway Home Service,Berkshire Hathaway HomeServic
Newport Beach,1215 Devon,33.627101,-117.901351,1990000,1964000,1297,1514,0,03-11-2021,2,3,Dover Shores (DSAM),N7 - West Bay - Santa Ana Heights,James Ransom,Kristin Neithercut,Compass,Compass
San Juan Capistrano,29260 Paseo Sedano,33.497343,-117.621435,1725000,1710000,440,3886,5,03-11-2021,4,5,Rancho San Juan (RSJ),OR - Ortega/Orange County,Kathleen Clancy,William Godbey,Coldwell Banker Realty,Kailer Real Estate
San Juan Capistrano,27876 Horseshoe Bend,33.525508,-117.645843,1795000,1690000,368,4592,94,03-11-2021,4,5,Stoneridge (SR),JN - San Juan North,Dean Lueck,Dean Lueck,Compass,Compass
Newport Beach,337 Colton,33.630098,-117.950209,1299000,1288000,1171,1100,95,03-11-2021,2,3,Newport Shores (NEWS),N8 - West Newport - Lido,Steven Geary,Steven Geary,Coldwell Banker Realty,Coldwell Banker Realty
San Clemente,1812 Via Sage,33.469656,-117.628175,1160000,1150000,425,2706,13,03-11-2021,2,4,Flora Vista (FV),FR - Forster Ranch,Donald Hawthorne,Matt Clements,"Luxre Realty, Inc.",The Agency
San Clemente,456 Camino Flora Vista,33.465569,-117.579873,1139000,1149000,476,2414,70,03-11-2021,2,4,Farralon Ridge (FARL),TL - Talega,Rob Weiss,Ginny Douesnard,First Team Real Estate,KW The Lakes
Dana Point,25641 White Sands,33.479687,-117.682787,1149000,1149000,418,2749,4,03-11-2021,3,4,Stratford At Pacific (SP),DO - Del Obispo,Carole Oberto,Kim Karney,Re/Max Coastal Homes,Douglas Elliman of California
San Clemente,39 Albergar,33.442638,-117.592907,859000,930000,455,2044,7,03-11-2021,2,4,,RS - Rancho San Clemente,Michelle Wilson,Lori McGuire,First Team Real Estate,RE/MAX Select One
San Clemente,16 Avenida San Gabriel,33.414441,-117.601807,899000,925000,563,1643,11,03-11-2021,2,3,Other (OTHR),SE - San Clemente Southeast,Bree Hughes,Jordan Tripp,Douglas Elliman of California,"Jeffrey Blank, Broker"
San Juan Capistrano,26376 Calle Lucana,33.500269,-117.670298,869000,900000,596,1510,14,03-11-2021,2,3,Meredith Canyon (MC),JS - San Juan South,Jonathan Minerick,Jarred Jordan,Homecoin.com,Pacific Sotheby's Int'l Realty
San Juan Capistrano,26462 Paseo Toscana,33.489053,-117.66755,799000,830000,460,1804,2,03-11-2021,2,3,Alipaz (ALIP),DO - Del Obispo,Nick Ebadi,Zen Ziejewski,Landmark Realty & Mortgage,Keller Williams Realty
Laguna Beach,18 Encino,33.492638,-117.736719,3695000,3525120,1602,2200,29,03-12-2021,1,4,Three Arch Bay (TAB),SL - South Laguna,Julie Rappaport,Charles Aufhammer,Engel & Voelkers Newport Beach,Berkshire Hathaway HomeServices
